time_window,src_ip,dst_ip,event_count,mean_score,max_score,dominant_type,unique_types,first_case_id,last_case_id,severity,src_community,dst_community,same_community
141,192.168.1.32,192.168.1.195,19,1.0,1.0,xss,xss,CASE_00036579,CASE_00036691,0.7284999999999999,3,4,0
141,192.168.1.32,52.28.231.150,34,1.0,1.0,xss,xss,CASE_00036547,CASE_00036700,0.7510000000000001,3,3,1
141,192.168.1.36,18.194.169.124,1,1.0,1.0,xss,xss,CASE_00036669,CASE_00036669,0.7015,3,3,1
141,192.168.1.36,192.168.1.190,1,1.0,1.0,xss,xss,CASE_00036668,CASE_00036668,0.7015,3,3,1
142,192.168.1.193,192.168.1.33,13,1.0,1.0,backdoor,backdoor,CASE_00000021,CASE_00000020,0.7195,5,5,1
142,192.168.1.193,192.168.1.37,4,1.0,1.0,backdoor,backdoor,CASE_00000012,CASE_00000014,0.706,5,5,1
142,192.168.1.30,192.168.1.195,1,0.9999413498403925,0.9999413498403925,scanning,scanning,CASE_00031604,CASE_00031604,0.7014589448882748,2,4,0
142,192.168.1.32,176.28.50.165,16,1.0,1.0,xss,xss,CASE_00036742,CASE_00038069,0.724,3,3,1
142,192.168.1.32,18.194.169.124,14,1.0,1.0,xss,xss,CASE_00036776,CASE_00038066,0.7210000000000001,3,3,1
142,192.168.1.32,192.168.1.1,16,1.0,1.0,xss,xss,CASE_00036722,CASE_00038068,0.724,3,3,1
142,192.168.1.32,192.168.1.152,15,1.0,1.0,xss,xss,CASE_00036751,CASE_00038070,0.7224999999999999,3,3,1
142,192.168.1.32,192.168.1.190,12,1.0,1.0,xss,xss,CASE_00036770,CASE_00038085,0.718,3,3,1
142,192.168.1.32,192.168.1.195,14,0.9997794129468014,1.0,xss,xss,CASE_00036727,CASE_00037213,0.7208897064734008,3,4,0
142,192.168.1.32,52.28.231.150,16,1.0,1.0,xss,xss,CASE_00036720,CASE_00038086,0.724,3,3,1
142,192.168.1.33,192.168.1.193,44,0.997473275572452,1.0,ransomware,"backdoor,ransomware",CASE_00000040,CASE_00029687,0.7647366377862259,5,5,1
142,192.168.1.36,192.168.1.195,1,0.9969117812552191,0.9969117812552191,xss,xss,CASE_00037051,CASE_00037051,0.6993382468786533,3,4,0
142,192.168.1.37,192.168.1.193,34,0.9974567610337097,1.0,ransomware,"backdoor,ransomware",CASE_00000031,CASE_00028308,0.7497283805168549,5,5,1
143,192.168.1.30,182.50.136.239,1,0.9969117812552191,0.9969117812552191,dos,dos,CASE_00008884,CASE_00008884,0.6993382468786533,2,2,1
143,192.168.1.30,192.168.1.250,1,0.9969117812552191,0.9969117812552191,scanning,scanning,CASE_00031627,CASE_00031627,0.6993382468786533,2,1,0
143,192.168.1.32,192.168.1.195,18,0.9969117812552191,0.9969117812552191,xss,xss,CASE_00035768,CASE_00037906,0.7248382468786534,3,4,0
143,192.168.1.33,192.168.1.193,102,0.9969117812552191,0.9969117812552191,ransomware,ransomware,CASE_00029683,CASE_00029305,0.8508382468786534,5,5,1
143,192.168.1.36,192.168.1.195,4,0.9969117812552191,0.9969117812552191,xss,xss,CASE_00037500,CASE_00036408,0.7038382468786534,3,4,0
143,192.168.1.37,192.168.1.193,74,0.996911781255219,0.9969117812552191,ransomware,ransomware,CASE_00028770,CASE_00028194,0.8088382468786534,5,5,1
144,192.168.1.30,176.28.50.165,1,0.9960899893595092,0.9960899893595092,injection,injection,CASE_00015486,CASE_00015486,0.6987629925516565,2,3,0
144,192.168.1.30,192.168.1.184,3,0.9960899893595091,0.9960899893595092,ddos,ddos,CASE_00005774,CASE_00007531,0.7017629925516564,2,3,0
144,192.168.1.30,192.168.1.190,1,0.9960899893595092,0.9960899893595092,injection,injection,CASE_00012557,CASE_00012557,0.6987629925516565,2,3,0
144,192.168.1.31,176.28.50.165,1,0.9960899893595092,0.9960899893595092,injection,injection,CASE_00015655,CASE_00015655,0.6987629925516565,1,3,0
144,192.168.1.31,192.168.1.184,4,0.9960899893595092,0.9960899893595092,ddos,ddos,CASE_00007311,CASE_00007211,0.7032629925516565,1,3,0
144,192.168.1.32,176.28.50.165,32,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00036328,CASE_00037197,0.7452629925516565,3,3,1
144,192.168.1.32,18.194.169.124,9,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00036515,CASE_00037212,0.7107629925516564,3,3,1
144,192.168.1.32,192.168.1.190,2,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00036150,CASE_00036031,0.7002629925516565,3,3,1
144,192.168.1.32,192.168.1.195,7,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00037809,CASE_00037210,0.7077629925516564,3,4,0
144,192.168.1.32,52.28.231.150,14,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00036812,CASE_00037289,0.7182629925516565,3,3,1
144,192.168.1.33,192.168.1.193,63,0.9961812995701437,0.9969117812552191,ransomware,ransomware,CASE_00029240,CASE_00030075,0.7919730060361156,5,5,1
144,192.168.1.36,176.28.50.165,2,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00036144,CASE_00037501,0.7002629925516565,3,3,1
144,192.168.1.37,192.168.1.193,61,0.9961842933475415,0.9969117812552191,ransomware,ransomware,CASE_00029288,CASE_00029763,0.7889745029248146,5,5,1
145,192.168.1.30,192.168.1.195,5,0.9960899893595092,0.9960899893595092,password,password,CASE_00027945,CASE_00025441,0.7047629925516564,2,4,0
145,192.168.1.31,192.168.1.195,3,0.9960899893595091,0.9960899893595092,password,password,CASE_00027799,CASE_00025538,0.7017629925516564,1,4,0
145,192.168.1.32,176.28.50.165,13,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00037573,CASE_00037632,0.7167629925516564,3,3,1
145,192.168.1.32,18.194.169.124,11,0.9960899893595093,0.9960899893595092,xss,xss,CASE_00037580,CASE_00036951,0.7137629925516565,3,3,1
145,192.168.1.32,192.168.1.190,1,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00037012,CASE_00037012,0.6987629925516565,3,3,1
145,192.168.1.32,192.168.1.195,3,0.9960899893595091,0.9960899893595092,xss,xss,CASE_00037578,CASE_00037598,0.7017629925516564,3,4,0
145,192.168.1.32,52.28.231.150,10,0.9960899893595092,0.9960899893595092,xss,xss,CASE_00037013,CASE_00037627,0.7122629925516565,3,3,1
145,192.168.1.33,192.168.1.193,81,0.9960899893595092,0.9960899893595092,ransomware,ransomware,CASE_00028365,CASE_00028700,0.8187629925516565,5,5,1
145,192.168.1.36,176.28.50.165,3,0.9960899893595091,0.9960899893595092,xss,xss,CASE_00037415,CASE_00037445,0.7017629925516564,3,3,1
145,192.168.1.37,192.168.1.193,70,0.9960899893595092,0.9960899893595092,ransomware,ransomware,CASE_00029826,CASE_00028130,0.8022629925516565,5,5,1
146,192.168.1.190,35.164.82.230,1,0.995,0.995,normal,normal,CASE_00020885,CASE_00020885,0.698,3,3,1
146,192.168.1.195,192.168.1.195,1,0.995,0.995,normal,normal,CASE_00023480,CASE_00023480,0.698,4,4,1
146,192.168.1.30,176.28.50.165,5,0.9949999999999999,0.995,injection,"ddos,injection",CASE_00007464,CASE_00015455,0.704,2,3,0
146,192.168.1.30,192.168.1.1,8,0.995,0.995,injection,"dos,injection,password",CASE_00026526,CASE_00015466,0.7084999999999999,2,3,0
146,192.168.1.30,192.168.1.152,9,0.995,0.995,injection,injection,CASE_00013153,CASE_00015672,0.71,2,3,0
146,192.168.1.30,192.168.1.184,9,0.9954844397153375,0.9960899893595092,ddos,ddos,CASE_00005430,CASE_00007272,0.7104602177295706,2,3,0
146,192.168.1.30,192.168.1.190,6,0.9953633297865031,0.9960899893595092,ddos,"ddos,injection",CASE_00005615,CASE_00015583,0.7058996627651534,2,3,0
146,192.168.1.30,192.168.1.194,2,0.9955449946797545,0.9960899893595092,ddos,"ddos,dos",CASE_00006795,CASE_00009907,0.6999904952117791,2,2,1
146,192.168.1.30,192.168.1.195,12,0.9952724973398773,0.9960899893595092,ddos,"ddos,injection,password",CASE_00025866,CASE_00013082,0.7148542465418405,2,4,0
146,192.168.1.30,210.176.156.35,1,0.995,0.995,dos,dos,CASE_00008878,CASE_00008878,0.698,2,2,1
146,192.168.1.30,35.243.100.98,1,0.995,0.995,dos,dos,CASE_00008829,CASE_00008829,0.698,2,2,1
146,192.168.1.30,52.59.177.21,1,0.995,0.995,injection,injection,CASE_00015576,CASE_00015576,0.698,2,1,0
146,192.168.1.31,151.101.24.134,1,0.995,0.995,mitm,mitm,CASE_00015689,CASE_00015689,0.698,1,0,0
146,192.168.1.31,151.101.24.64,1,0.995,0.995,mitm,mitm,CASE_00015686,CASE_00015686,0.698,1,0,0
146,192.168.1.31,176.28.50.165,1,0.995,0.995,injection,injection,CASE_00013040,CASE_00013040,0.698,1,3,0
146,192.168.1.31,18.184.104.180,2,0.995,0.995,injection,injection,CASE_00013960,CASE_00015021,0.6995,1,1,1
146,192.168.1.31,192.168.1.1,6,0.995,0.995,dos,"ddos,dos,injection,mitm,password",CASE_00025515,CASE_00015560,0.7055,1,3,0
146,192.168.1.31,192.168.1.152,1,0.9960899893595092,0.9960899893595092,ddos,ddos,CASE_00006889,CASE_00006889,0.6987629925516565,1,3,0
146,192.168.1.31,192.168.1.184,8,0.995408746009816,0.9960899893595092,ddos,ddos,CASE_00006907,CASE_00007232,0.7089223708768099,1,3,0
146,192.168.1.31,192.168.1.190,2,0.9955449946797545,0.9960899893595092,ddos,"ddos,injection",CASE_00007697,CASE_00014994,0.6999904952117791,1,3,0
146,192.168.1.31,192.168.1.194,1,0.995,0.995,ddos,ddos,CASE_00007869,CASE_00007869,0.698,1,2,0
146,192.168.1.31,192.168.1.195,4,0.9958174920196319,0.9960899893595092,password,"ddos,password",CASE_00026281,CASE_00007878,0.7031267438817178,1,4,0
146,192.168.1.31,34.230.157.88,1,0.995,0.995,mitm,mitm,CASE_00015783,CASE_00015783,0.698,1,5,0
146,192.168.1.31,52.59.177.21,1,0.995,0.995,injection,injection,CASE_00014535,CASE_00014535,0.698,1,1,1
146,192.168.1.32,176.28.50.165,29,0.9958644743196107,0.9960899893595092,xss,xss,CASE_00036703,CASE_00037839,0.7406502350317072,3,3,1
146,192.168.1.32,18.194.169.124,12,0.9957266595730062,0.9960899893595092,xss,xss,CASE_00035464,CASE_00037671,0.7150813276584049,3,3,1
146,192.168.1.32,192.168.1.1,1,0.995,0.995,xss,xss,CASE_00035992,CASE_00035992,0.698,3,3,1
146,192.168.1.32,192.168.1.152,9,0.995,0.995,xss,xss,CASE_00037392,CASE_00037824,0.71,3,3,1
146,192.168.1.32,192.168.1.190,8,0.995,0.995,xss,xss,CASE_00037375,CASE_00037750,0.7084999999999999,3,3,1
146,192.168.1.32,192.168.1.195,4,0.995,0.995,xss,xss,CASE_00035134,CASE_00037738,0.7024999999999999,3,4,0
146,192.168.1.32,52.28.231.150,13,0.9959222986888154,0.9960899893595092,xss,xss,CASE_00035216,CASE_00035390,0.7166791472163095,3,3,1
146,192.168.1.33,192.168.1.193,16,0.9960899893595092,0.9960899893595092,ransomware,ransomware,CASE_00028674,CASE_00028591,0.7212629925516565,5,5,1
146,192.168.1.34,117.18.237.29,1,0.995,0.995,mitm,mitm,CASE_00015700,CASE_00015700,0.698,0,3,0
146,192.168.1.34,151.101.30.2,1,0.995,0.995,mitm,mitm,CASE_00015847,CASE_00015847,0.698,0,0,1
146,192.168.1.34,151.101.64.134,1,0.995,0.995,mitm,mitm,CASE_00015841,CASE_00015841,0.698,0,0,1
146,192.168.1.34,172.217.194.154,1,0.995,0.995,mitm,mitm,CASE_00015712,CASE_00015712,0.698,0,0,1
146,192.168.1.34,172.217.25.161,1,0.995,0.995,mitm,mitm,CASE_00015843,CASE_00015843,0.698,0,0,1
146,192.168.1.34,192.168.1.1,2,0.995,0.995,mitm,mitm,CASE_00015823,CASE_00015878,0.6995,0,3,0
146,192.168.1.34,216.58.199.34,1,0.995,0.995,mitm,mitm,CASE_00015849,CASE_00015849,0.698,0,0,1
146,192.168.1.36,176.28.50.165,3,0.9960899893595091,0.9960899893595092,xss,xss,CASE_00036670,CASE_00036499,0.7017629925516564,3,3,1
146,192.168.1.36,192.168.1.152,2,0.995,0.995,xss,xss,CASE_00037385,CASE_00037388,0.6995,3,3,1
146,192.168.1.36,192.168.1.195,1,0.995,0.995,xss,xss,CASE_00035287,CASE_00035287,0.698,3,4,0
146,192.168.1.36,52.28.231.150,1,0.995,0.995,xss,xss,CASE_00037716,CASE_00037716,0.698,3,3,1
146,192.168.1.37,192.168.1.193,4,0.9960899893595092,0.9960899893595092,ransomware,ransomware,CASE_00028659,CASE_00028483,0.7032629925516565,5,5,1
146,192.168.1.39,176.28.50.165,1,0.995,0.995,dos,dos,CASE_00008572,CASE_00008572,0.698,2,3,0
146,192.168.1.39,192.168.1.152,1,0.995,0.995,dos,dos,CASE_00011543,CASE_00011543,0.698,2,3,0
146,192.168.1.39,192.168.1.190,2,0.995,0.995,dos,dos,CASE_00010499,CASE_00011271,0.6995,2,3,0
147,192.168.1.180,103.126.53.123,1,0.96,0.96,normal,normal,CASE_00020253,CASE_00020253,0.6735,6,6,1
147,192.168.1.180,216.58.200.99,1,0.975,0.975,normal,normal,CASE_00021095,CASE_00021095,0.6839999999999999,6,6,1
147,192.168.1.195,23.40.73.224,1,0.975,0.975,normal,normal,CASE_00022603,CASE_00022603,0.6839999999999999,4,4,1
147,192.168.1.30,13.35.146.29,1,0.98,0.98,password,password,CASE_00025881,CASE_00025881,0.6875,2,2,1
147,192.168.1.30,13.35.146.69,1,0.97,0.97,dos,dos,CASE_00008705,CASE_00008705,0.6805,2,2,1
147,192.168.1.30,13.35.148.59,1,0.985,0.985,dos,dos,CASE_00008799,CASE_00008799,0.6910000000000001,2,1,0
147,192.168.1.30,13.35.149.60,1,0.98,0.98,password,password,CASE_00025897,CASE_00025897,0.6875,2,1,0
147,192.168.1.30,176.28.50.165,8,0.980625,0.99,ddos,"ddos,dos,injection",CASE_00012438,CASE_00009912,0.7003124999999999,2,3,0
147,192.168.1.30,18.184.104.180,5,0.985,0.995,injection,injection,CASE_00015677,CASE_00013721,0.6990000000000001,2,1,0
147,192.168.1.30,18.195.161.8,1,0.965,0.965,dos,dos,CASE_00010971,CASE_00010971,0.677,2,2,1
147,192.168.1.30,192.168.1.1,11,0.9813636363636363,0.995,dos,"ddos,dos,injection,password",CASE_00005645,CASE_00008767,0.7061818181818182,2,3,0
147,192.168.1.30,192.168.1.152,11,0.9845454545454545,0.995,injection,"dos,injection",CASE_00015671,CASE_00010248,0.7077727272727272,2,3,0
147,192.168.1.30,192.168.1.184,4,0.98375,0.99,ddos,ddos,CASE_00004277,CASE_00004365,0.695875,2,3,0
147,192.168.1.30,192.168.1.190,10,0.985,0.995,injection,"dos,injection",CASE_00015641,CASE_00015680,0.7064999999999999,2,3,0
147,192.168.1.30,192.168.1.194,1,0.98,0.98,ddos,ddos,CASE_00005100,CASE_00005100,0.6875,2,2,1
147,192.168.1.30,192.168.1.195,8,0.978125,0.99,ddos,"ddos,dos",CASE_00007323,CASE_00007552,0.6990624999999999,2,4,0
147,192.168.1.30,216.58.200.110,2,0.975,0.99,password,"dos,password",CASE_00024868,CASE_00008708,0.6885,2,1,0
147,192.168.1.30,34.209.31.216,1,0.965,0.965,scanning,scanning,CASE_00033118,CASE_00033118,0.677,2,2,1
147,192.168.1.30,35.156.66.156,2,0.98,0.99,dos,dos,CASE_00010010,CASE_00009782,0.6910000000000001,2,2,1
147,192.168.1.30,52.216.145.179,1,0.98,0.98,password,password,CASE_00025904,CASE_00025904,0.6875,2,2,1
147,192.168.1.30,52.59.177.21,2,0.995,0.995,injection,injection,CASE_00015603,CASE_00015604,0.6995,2,1,0
147,192.168.1.31,101.119.11.11,1,0.97,0.97,dos,dos,CASE_00011288,CASE_00011288,0.6805,1,1,1
147,192.168.1.31,101.119.11.17,1,0.965,0.965,mitm,mitm,CASE_00015736,CASE_00015736,0.677,1,0,0
147,192.168.1.31,104.98.29.100,1,0.955,0.955,mitm,mitm,CASE_00015884,CASE_00015884,0.6699999999999999,1,1,1
147,192.168.1.31,128.30.52.21,1,0.96,0.96,ddos,ddos,CASE_00006744,CASE_00006744,0.6735,1,1,1
147,192.168.1.31,13.35.146.128,1,0.98,0.98,dos,dos,CASE_00010042,CASE_00010042,0.6875,1,1,1
147,192.168.1.31,151.101.192.233,1,0.97,0.97,mitm,mitm,CASE_00015798,CASE_00015798,0.6805,1,1,1
147,192.168.1.31,157.240.8.23,1,0.965,0.965,mitm,mitm,CASE_00015795,CASE_00015795,0.677,1,0,0
147,192.168.1.31,172.217.25.142,1,0.985,0.985,mitm,mitm,CASE_00015776,CASE_00015776,0.6910000000000001,1,1,1
147,192.168.1.31,172.217.25.162,1,0.985,0.985,mitm,mitm,CASE_00015759,CASE_00015759,0.6910000000000001,1,0,0
147,192.168.1.31,176.28.50.165,8,0.9787304499467975,0.99,injection,"ddos,injection",CASE_00007798,CASE_00015652,0.6993652249733988,1,3,0
147,192.168.1.31,18.184.104.180,2,0.975,0.99,injection,injection,CASE_00014989,CASE_00015169,0.6885,1,1,1
147,192.168.1.31,192.168.1.1,4,0.98625,0.995,mitm,"mitm,password",CASE_00015782,CASE_00024206,0.698125,1,3,0
147,192.168.1.31,192.168.1.152,3,0.9899999999999999,0.99,ddos,"ddos,injection",CASE_00007795,CASE_00007020,0.6975,1,3,0
147,192.168.1.31,192.168.1.184,3,0.98,0.99,ddos,ddos,CASE_00007442,CASE_00007178,0.6925,1,3,0
147,192.168.1.31,192.168.1.190,6,0.9791666666666666,0.99,injection,"ddos,injection,password",CASE_00027411,CASE_00007024,0.6965833333333333,1,3,0
147,192.168.1.31,192.168.1.195,8,0.975,0.99,ddos,"ddos,injection,password",CASE_00007814,CASE_00012286,0.6975,1,4,0
147,192.168.1.31,205.185.216.10,1,0.985,0.985,mitm,mitm,CASE_00015687,CASE_00015687,0.6910000000000001,1,1,1
147,192.168.1.31,52.41.224.214,1,0.965,0.965,mitm,mitm,CASE_00015688,CASE_00015688,0.677,1,1,1
147,192.168.1.31,52.59.177.21,3,0.9899999999999999,0.995,injection,injection,CASE_00015601,CASE_00015664,0.6984999999999999,1,1,1
147,192.168.1.31,52.89.173.114,1,0.99,0.99,scanning,scanning,CASE_00033835,CASE_00033835,0.6945,1,1,1
147,192.168.1.31,54.187.176.55,1,0.98,0.98,mitm,mitm,CASE_00015757,CASE_00015757,0.6875,1,1,1
147,192.168.1.32,101.119.11.11,1,0.98,0.98,scanning,scanning,CASE_00031130,CASE_00031130,0.6875,3,1,0
147,192.168.1.32,176.28.50.165,2,0.98,0.99,xss,xss,CASE_00037634,CASE_00035771,0.6910000000000001,3,3,1
147,192.168.1.32,18.194.169.124,4,0.98625,0.99,xss,xss,CASE_00035474,CASE_00035740,0.697125,3,3,1
147,192.168.1.32,192.168.1.1,3,0.9883333333333333,0.99,scanning,"scanning,xss",CASE_00031747,CASE_00031746,0.6966666666666667,3,3,1
147,192.168.1.32,192.168.1.152,7,0.9857142857142858,0.99,xss,xss,CASE_00036861,CASE_00035061,0.7013571428571428,3,3,1
147,192.168.1.32,192.168.1.190,13,0.9861538461538462,0.99,xss,xss,CASE_00035044,CASE_00037427,0.710576923076923,3,3,1
147,192.168.1.32,192.168.1.195,10,0.9879999999999999,0.99,xss,xss,CASE_00036979,CASE_00037965,0.7069999999999999,3,4,0
147,192.168.1.32,52.28.231.150,5,0.983,0.985,xss,xss,CASE_00035398,CASE_00035685,0.696,3,3,1
147,192.168.1.32,52.32.77.100,1,0.97,0.97,scanning,scanning,CASE_00033131,CASE_00033131,0.6805,3,1,0
147,192.168.1.34,104.16.163.13,1,0.965,0.965,mitm,mitm,CASE_00015851,CASE_00015851,0.677,0,0,1
147,192.168.1.34,13.35.146.99,1,0.96,0.96,mitm,mitm,CASE_00015829,CASE_00015829,0.6735,0,0,1
147,192.168.1.34,136.144.62.48,1,0.97,0.97,mitm,mitm,CASE_00015857,CASE_00015857,0.6805,0,0,1
147,192.168.1.34,151.101.30.2,1,0.975,0.975,mitm,mitm,CASE_00015713,CASE_00015713,0.6839999999999999,0,0,1
147,192.168.1.34,157.240.8.23,1,0.98,0.98,mitm,mitm,CASE_00015719,CASE_00015719,0.6875,0,0,1
147,192.168.1.34,172.217.25.161,3,0.9816666666666666,0.995,mitm,mitm,CASE_00015838,CASE_00015708,0.6943333333333332,0,0,1
147,192.168.1.34,172.217.25.166,1,0.955,0.955,mitm,mitm,CASE_00015848,CASE_00015848,0.6699999999999999,0,0,1
147,192.168.1.34,172.217.25.42,1,0.975,0.975,mitm,mitm,CASE_00015819,CASE_00015819,0.6839999999999999,0,0,1
147,192.168.1.34,192.0.76.3,2,0.9775,0.99,mitm,mitm,CASE_00015832,CASE_00015820,0.6897500000000001,0,0,1
147,192.168.1.34,192.0.78.22,1,0.965,0.965,mitm,mitm,CASE_00015709,CASE_00015709,0.677,0,0,1
147,192.168.1.34,192.168.1.1,3,0.9866666666666667,0.99,mitm,mitm,CASE_00015694,CASE_00015706,0.6958333333333333,0,3,0
147,192.168.1.34,216.58.199.34,1,0.98,0.98,mitm,mitm,CASE_00015835,CASE_00015835,0.6875,0,0,1
147,192.168.1.34,40.90.189.152,1,0.975,0.975,mitm,mitm,CASE_00015874,CASE_00015874,0.6839999999999999,0,0,1
147,192.168.1.34,52.114.128.44,1,0.98,0.98,mitm,mitm,CASE_00015867,CASE_00015867,0.6875,0,0,1
147,192.168.1.36,192.168.1.152,2,0.975,0.985,xss,xss,CASE_00037668,CASE_00036952,0.6875,3,3,1
147,192.168.1.36,192.168.1.190,2,0.985,0.99,xss,xss,CASE_00036164,CASE_00036165,0.6935,3,3,1
147,192.168.1.36,192.168.1.195,3,0.9766666666666666,0.99,xss,xss,CASE_00037545,CASE_00036143,0.6908333333333333,3,4,0
147,192.168.1.39,18.195.161.8,2,0.9824999999999999,0.99,dos,dos,CASE_00010787,CASE_00009866,0.69225,2,2,1
147,192.168.1.39,192.168.1.193,1,0.965,0.965,dos,dos,CASE_00008486,CASE_00008486,0.677,2,5,0
147,192.168.1.39,192.168.1.194,1,0.965,0.965,dos,dos,CASE_00011195,CASE_00011195,0.677,2,2,1
148,192.168.1.152,192.168.1.152,1,0.615,0.615,normal,normal,CASE_00023443,CASE_00023443,0.432,3,3,1
148,192.168.1.152,192.168.1.190,2,0.614947759182876,0.6573127526527857,normal,normal,CASE_00017084,CASE_00017160,0.4419364301219951,3,3,1
148,192.168.1.180,13.211.167.211,3,0.6683333333333333,0.815,normal,normal,CASE_00023754,CASE_00023463,0.5016666666666667,6,6,1
148,192.168.1.180,192.168.1.152,1,0.75,0.75,normal,normal,CASE_00020741,CASE_00020741,0.5265,6,3,0
148,192.168.1.180,216.58.196.132,1,0.76,0.76,normal,normal,CASE_00020731,CASE_00020731,0.5335000000000001,6,6,1
148,192.168.1.184,192.168.1.184,1,0.825,0.825,normal,normal,CASE_00023444,CASE_00023444,0.579,3,3,1
148,192.168.1.190,117.18.237.29,1,0.95,0.95,normal,normal,CASE_00021055,CASE_00021055,0.6665,3,3,1
148,192.168.1.190,192.168.1.152,1,0.915,0.915,normal,normal,CASE_00020856,CASE_00020856,0.642,3,3,1
148,192.168.1.190,52.10.42.204,1,0.85,0.85,normal,normal,CASE_00020815,CASE_00020815,0.5965,3,3,1
148,192.168.1.192,192.168.1.152,1,0.905,0.905,normal,normal,CASE_00015977,CASE_00015977,0.635,3,3,1
148,192.168.1.193,192.168.1.33,7,0.7145562520725263,0.955,ransomware,"backdoor,ransomware",CASE_00000039,CASE_00028201,0.5587781260362632,5,5,1
148,192.168.1.193,192.168.1.37,3,0.6223787529015368,0.6223787529015368,ransomware,ransomware,CASE_00029750,CASE_00028856,0.44016512703107574,5,5,1
148,192.168.1.195,192.168.1.1,3,0.7066666666666667,0.83,normal,normal,CASE_00021276,CASE_00020431,0.5238333333333334,4,3,0
148,192.168.1.195,192.168.1.152,1,0.6223787529015368,0.6223787529015368,normal,normal,CASE_00016391,CASE_00016391,0.43716512703107574,4,3,0
148,192.168.1.195,192.168.1.190,3,0.6415418351018571,0.6573127526527857,normal,normal,CASE_00018199,CASE_00020332,0.45673346808148574,4,3,0
148,192.168.1.195,34.223.207.155,1,0.67,0.67,normal,normal,CASE_00022573,CASE_00022573,0.47050000000000003,4,4,1
148,192.168.1.195,52.139.250.253,1,0.67,0.67,normal,normal,CASE_00023583,CASE_00023583,0.47050000000000003,4,4,1
148,192.168.1.195,52.43.79.30,1,0.805,0.805,normal,normal,CASE_00020388,CASE_00020388,0.5650000000000001,4,4,1
148,192.168.1.195,52.88.72.192,1,0.915,0.915,normal,normal,CASE_00020532,CASE_00020532,0.642,4,4,1
148,192.168.1.195,8.8.8.8,1,0.62,0.62,normal,normal,CASE_00020560,CASE_00020560,0.4355,4,4,1
148,192.168.1.250,192.168.1.30,1,0.6223787529015368,0.6223787529015368,scanning,scanning,CASE_00034534,CASE_00034534,0.43716512703107574,1,2,0
148,192.168.1.30,13.35.146.56,1,0.935,0.935,dos,dos,CASE_00008827,CASE_00008827,0.656,2,2,1
148,192.168.1.30,173.241.248.143,1,0.905,0.905,dos,dos,CASE_00008842,CASE_00008842,0.635,2,2,1
148,192.168.1.30,176.28.50.165,2,0.7,0.805,ddos,"ddos,injection",CASE_00006764,CASE_00015505,0.514,2,3,0
148,192.168.1.30,182.161.72.148,1,0.94,0.94,dos,dos,CASE_00008797,CASE_00008797,0.6595,2,2,1
148,192.168.1.30,192.168.1.1,16,0.7293241792460836,0.955,ddos,"ddos,dos,injection,password",CASE_00005893,CASE_00006514,0.5796620896230418,2,3,0
148,192.168.1.30,192.168.1.152,2,0.8825000000000001,0.91,normal,"injection,normal",CASE_00016295,CASE_00015433,0.6262500000000001,2,3,0
148,192.168.1.30,192.168.1.184,3,0.7999999999999999,0.935,ddos,"ddos,dos",CASE_00007802,CASE_00008707,0.5915,2,3,0
148,192.168.1.30,192.168.1.190,7,0.905,0.94,injection,"ddos,injection,password",CASE_00012587,CASE_00015528,0.651,2,3,0
148,192.168.1.30,192.168.1.195,4,0.8574999999999999,0.955,ddos,"ddos,dos,injection,password",CASE_00007122,CASE_00013277,0.62575,2,4,0
148,192.168.1.30,205.180.87.172,1,0.835,0.835,dos,dos,CASE_00008843,CASE_00008843,0.586,2,2,1
148,192.168.1.30,210.176.156.50,1,0.925,0.925,dos,dos,CASE_00008791,CASE_00008791,0.649,2,2,1
148,192.168.1.30,3.95.104.195,1,0.735,0.735,dos,dos,CASE_00008803,CASE_00008803,0.516,2,2,1
148,192.168.1.30,34.199.221.180,1,0.79,0.79,dos,dos,CASE_00008853,CASE_00008853,0.5545,2,2,1
148,192.168.1.30,34.209.222.186,1,0.825,0.825,scanning,scanning,CASE_00033846,CASE_00033846,0.579,2,2,1
148,192.168.1.30,34.230.157.88,1,0.955,0.955,injection,injection,CASE_00014731,CASE_00014731,0.6699999999999999,2,5,0
148,192.168.1.30,46.51.222.134,1,0.87,0.87,dos,dos,CASE_00008846,CASE_00008846,0.6105,2,2,1
148,192.168.1.30,52.59.177.21,1,0.935,0.935,injection,injection,CASE_00015519,CASE_00015519,0.656,2,1,0
