chain_id,start_window,end_window,n_windows,dominant_type,dominant_stage,total_events,mean_severity,max_severity,src_community,dst_community,involved_campaign_segments,persistence_score,representative_src_ip,representative_dst_ip,narrative
CHAIN_00389,94,94,1,password,initial_access_or_exploitation,1,0.7015,0.7015,2,2,1,0.18059057870743578,192.168.1.30,192.168.1.194,"CHAIN_00389 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 94 to 94 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 192.168.1.194. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00393,95,95,1,password,initial_access_or_exploitation,1,0.7015,0.7015,1,0,1,0.18059057870743578,192.168.1.31,101.119.11.17,"CHAIN_00393 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 95 to 95 across 1 windows. The campaign is primarily associated with source community 1 and target community 0, with representative communication from 192.168.1.31 to 101.119.11.17. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00402,96,96,1,password,initial_access_or_exploitation,1,0.7015,0.7015,1,2,1,0.18059057870743578,192.168.1.31,192.168.1.194,"CHAIN_00402 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 96 to 96 across 1 windows. The campaign is primarily associated with source community 1 and target community 2, with representative communication from 192.168.1.31 to 192.168.1.194. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00406,96,96,1,password,initial_access_or_exploitation,1,0.7015,0.7015,2,2,1,0.18059057870743578,192.168.1.30,192.168.1.194,"CHAIN_00406 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 96 to 96 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 192.168.1.194. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00414,97,97,1,password,initial_access_or_exploitation,1,0.7015,0.7015,2,2,1,0.18059057870743578,192.168.1.30,192.168.1.194,"CHAIN_00414 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 97 to 97 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 192.168.1.194. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00418,98,98,1,password,initial_access_or_exploitation,1,0.7015,0.7015,1,2,1,0.18059057870743578,192.168.1.31,192.168.1.194,"CHAIN_00418 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 98 to 98 across 1 windows. The campaign is primarily associated with source community 1 and target community 2, with representative communication from 192.168.1.31 to 192.168.1.194. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00498,115,115,1,scanning,reconnaissance,1,0.7015,0.7015,3,4,1,0.18059057870743578,192.168.1.32,192.168.1.195,"CHAIN_00498 represents a reconnaissance campaign dominated by scanning activity, spanning windows 115 to 115 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00505,116,116,1,scanning,reconnaissance,1,0.7015,0.7015,2,4,1,0.18059057870743578,192.168.1.30,192.168.1.195,"CHAIN_00505 represents a reconnaissance campaign dominated by scanning activity, spanning windows 116 to 116 across 1 windows. The campaign is primarily associated with source community 2 and target community 4, with representative communication from 192.168.1.30 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00509,116,116,1,scanning,reconnaissance,1,0.7015,0.7015,3,4,1,0.18059057870743578,192.168.1.32,192.168.1.195,"CHAIN_00509 represents a reconnaissance campaign dominated by scanning activity, spanning windows 116 to 116 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00545,120,120,1,scanning,reconnaissance,1,0.7015,0.7015,1,4,1,0.18059057870743578,192.168.1.31,192.168.1.195,"CHAIN_00545 represents a reconnaissance campaign dominated by scanning activity, spanning windows 120 to 120 across 1 windows. The campaign is primarily associated with source community 1 and target community 4, with representative communication from 192.168.1.31 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00564,121,121,1,scanning,reconnaissance,1,0.7015,0.7015,3,4,1,0.18059057870743578,192.168.1.32,192.168.1.195,"CHAIN_00564 represents a reconnaissance campaign dominated by scanning activity, spanning windows 121 to 121 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00568,122,122,1,scanning,reconnaissance,1,0.7015,0.7015,1,4,1,0.18059057870743578,192.168.1.31,192.168.1.195,"CHAIN_00568 represents a reconnaissance campaign dominated by scanning activity, spanning windows 122 to 122 across 1 windows. The campaign is primarily associated with source community 1 and target community 4, with representative communication from 192.168.1.31 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00580,123,123,1,scanning,reconnaissance,1,0.7015,0.7015,1,4,1,0.18059057870743578,192.168.1.31,192.168.1.195,"CHAIN_00580 represents a reconnaissance campaign dominated by scanning activity, spanning windows 123 to 123 across 1 windows. The campaign is primarily associated with source community 1 and target community 4, with representative communication from 192.168.1.31 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00609,125,125,1,scanning,reconnaissance,1,0.7015,0.7015,3,4,1,0.18059057870743578,192.168.1.32,192.168.1.195,"CHAIN_00609 represents a reconnaissance campaign dominated by scanning activity, spanning windows 125 to 125 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00626,127,127,1,scanning,reconnaissance,1,0.7015,0.7015,2,4,1,0.18059057870743578,192.168.1.30,192.168.1.195,"CHAIN_00626 represents a reconnaissance campaign dominated by scanning activity, spanning windows 127 to 127 across 1 windows. The campaign is primarily associated with source community 2 and target community 4, with representative communication from 192.168.1.30 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00687,133,133,1,scanning,reconnaissance,1,0.7015,0.7015,2,4,1,0.18059057870743578,192.168.1.30,192.168.1.195,"CHAIN_00687 represents a reconnaissance campaign dominated by scanning activity, spanning windows 133 to 133 across 1 windows. The campaign is primarily associated with source community 2 and target community 4, with representative communication from 192.168.1.30 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00708,142,142,1,scanning,reconnaissance,1,0.7014589448882748,0.7014589448882748,2,4,1,0.1805812480002255,192.168.1.30,192.168.1.195,"CHAIN_00708 represents a reconnaissance campaign dominated by scanning activity, spanning windows 142 to 142 across 1 windows. The campaign is primarily associated with source community 2 and target community 4, with representative communication from 192.168.1.30 to 192.168.1.195. It contains 1 aggregated suspicious events and has mean severity 0.7015."
CHAIN_00747,147,147,1,ddos,disruption_or_impact,8,0.6975,0.6975,1,4,1,0.18042439042503633,192.168.1.31,192.168.1.195,"CHAIN_00747 represents a disruption_or_impact campaign dominated by ddos activity, spanning windows 147 to 147 across 1 windows. The campaign is primarily associated with source community 1 and target community 4, with representative communication from 192.168.1.31 to 192.168.1.195. It contains 8 aggregated suspicious events and has mean severity 0.6975."
CHAIN_00735,146,146,1,dos,disruption_or_impact,4,0.6986634984039264,0.6986634984039264,2,2,1,0.18026430609379332,192.168.1.30,192.168.1.194,"CHAIN_00735 represents a disruption_or_impact campaign dominated by dos activity, spanning windows 146 to 146 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 192.168.1.194. It contains 4 aggregated suspicious events and has mean severity 0.6987."
CHAIN_00726,146,146,1,mitm,persistence_or_manipulation,5,0.698,0.698,0,0,1,0.18021963994866205,192.168.1.34,151.101.30.2,"CHAIN_00726 represents a persistence_or_manipulation campaign dominated by mitm activity, spanning windows 146 to 146 across 1 windows. The campaign is primarily associated with source community 0 and target community 0, with representative communication from 192.168.1.34 to 151.101.30.2. It contains 5 aggregated suspicious events and has mean severity 0.6980."
CHAIN_00727,146,146,1,mitm,persistence_or_manipulation,3,0.69875,0.69875,0,3,1,0.18017783660077616,192.168.1.34,192.168.1.1,"CHAIN_00727 represents a persistence_or_manipulation campaign dominated by mitm activity, spanning windows 146 to 146 across 1 windows. The campaign is primarily associated with source community 0 and target community 3, with representative communication from 192.168.1.34 to 192.168.1.1. It contains 3 aggregated suspicious events and has mean severity 0.6987."
CHAIN_00729,146,146,1,injection,initial_access_or_exploitation,3,0.69875,0.69875,1,1,1,0.18017783660077616,192.168.1.31,18.184.104.180,"CHAIN_00729 represents a initial_access_or_exploitation campaign dominated by injection activity, spanning windows 146 to 146 across 1 windows. The campaign is primarily associated with source community 1 and target community 1, with representative communication from 192.168.1.31 to 18.184.104.180. It contains 3 aggregated suspicious events and has mean severity 0.6987."
CHAIN_00712,143,143,1,scanning,reconnaissance,1,0.6993382468786533,0.6993382468786533,2,1,1,0.180099271179857,192.168.1.30,192.168.1.250,"CHAIN_00712 represents a reconnaissance campaign dominated by scanning activity, spanning windows 143 to 143 across 1 windows. The campaign is primarily associated with source community 2 and target community 1, with representative communication from 192.168.1.30 to 192.168.1.250. It contains 1 aggregated suspicious events and has mean severity 0.6993."
CHAIN_00713,143,143,1,dos,disruption_or_impact,1,0.6993382468786533,0.6993382468786533,2,2,1,0.180099271179857,192.168.1.30,182.50.136.239,"CHAIN_00713 represents a disruption_or_impact campaign dominated by dos activity, spanning windows 143 to 143 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 182.50.136.239. It contains 1 aggregated suspicious events and has mean severity 0.6993."
